,Population,Stock,Stock per capita,Stock change,Inflow,Outflow,Stock AB,Stock MFH,Stock SFH,Stock TH
1600,293774.7335431269,1014098.8909054522,3.4519608908319537,,,,125.518160592113,408374.12944750325,202282.6468812165,403316.5964161403
1601,298940.46015016065,1014383.8276693966,3.3932637527883043,284.93676394445356,,,0.0,405703.4453067895,200122.4053820294,408557.97698057775
1602,304196.8666150146,1014674.5207622831,3.335585050737668,290.6930928864749,,,0.0,402996.7641354566,197951.13129684635,413726.6253299802
1603,309545.5282159475,1014971.0863841294,3.278907281374317,296.5656218462391,,,0.0,400304.6246554148,195793.8411651311,418872.62056358345
1604,314988.04700857133,1015273.6430769452,3.2232132384671663,302.5566928158514,,,0.0,397627.01383402274,193650.51132556313,423996.11791735934
1605,320526.05226004403,1015582.3117717846,3.1684860079574397,308.66869483934715,,,0.0,394963.918872278,191521.11816340405,429097.2747361025
1606,326161.2008895436,1015897.2158367368,3.1147089631325477,314.90406495227944,,,0.0,392315.32720523624,189405.63810890348,434176.2505225971
1607,331895.17791509227,1016218.4811258762,3.061865759875102,321.2652891393518,,,0.0,389681.2265024713,187304.04763567136,439233.20698773355
1608,337729.69690679054,1016546.2360291872,3.009940331986092,327.7549033110263,,,0.0,387061.604668572,185216.32325916496,444268.3081014502
1609,343666.5004465194,1016880.6115234862,2.958916886581242,334.3754942989908,,,0.0,384456.4498436838,183142.44153513896,449281.7201446635
1610,349707.3605941783,1017221.7412243579,2.908779899559517,341.12970087165013,,,0.0,381865.7504040524,181082.379058182,454273.6117621235
1611,355854.0793605159,1017569.7614391274,2.8595141111428064,348.0202147695236,,,0.0,379289.49496268644,179036.1124602639,459244.154016177
1612,362108.4891866111,1017924.8112208878,2.811104521485837,355.0497817604337,,,0.0,376727.67236996914,177003.61840933544,464193.52044158324
1613,368472.4534300679,1018287.0324236043,2.7635363863553075,362.2212027164642,,,0.0,374180.27171440044,174984.8736079775,469121.88710122637
1614,374947.8668579805,1018656.5697583146,2.7167952128772948,369.5373347103596,,,0.0,371647.2823233172,172979.85479207736,474029.4326429201
1615,381536.65614672104,1019033.5708504502,2.670866755352015,377.001092135557,,,0.0,369128.69376371,170988.53872958376,478916.33835715643
1616,388240.7803886133,1019418.1862982962,2.6257370111349454,384.61544784600846,,,0.0,366624.4958430625,169010.90221930275,483782.78823593096
1617,395062.23160554265,1019810.5697326168,2.581392216583401,392.3834343205672,,,0.0,364134.67861025076,167046.92208972946,488628.96903263655
1618,402003.0352695537,1020210.8778774639,2.5378188430676536,400.30814484716393,,,0.0,361659.23235651886,165096.57519796764,493455.0703229774
1619,409065.25083049276,1020619.270612198,2.4950035930456465,408.39273473410867,,,0.0,359198.1476164572,163159.83842871417,498261.28456702665
1620,416250.9722507441,1021035.9110347384,2.452933396200405,416.6404225403676,,,0.0,356751.4151691053,161236.68869326997,503047.80717236316
1621,423562.3285471043,1021460.9655260732,2.4115954056392828,425.0544913348276,,,0.0,354319.026039062,159327.1029286691,507814.83655834215
1622,431001.4843398492,1021894.6038160486,2.3709769941540944,433.63828997535165,,,0.0,351900.97149769653,157431.05809683955,512562.57422151254
1623,438570.64040903613,1022336.9990504653,2.331065750541293,442.3952344167046,,,0.0,349497.24306439905,155548.53118388593,517291.2248021803
1624,446272.03425808187,1022788.3278595067,2.291849475981329,451.3288090414135,,,0.0,347107.8325079098,153679.49919939795,522000.996152199
1625,454107.94068466395,1023248.7704275241,2.253316180476298,460.44256801740266,,,0.0,344732.7318477432,151823.9391758996,526692.0994038812
1626,462080.6723589823,1023718.5105642069,2.2154540793450415,469.7401366827544,,,0.0,342371.93335562997,149981.82816834003,531364.7490402369
1627,470192.5804094155,1024197.7357771622,2.17825158977488,479.2252129553817,,,0.0,340025.42955709324,148153.14325371681,536019.1629663522
1628,478446.05501561286,1024686.6373459346,2.141697327429101,488.9015687723877,,,0.0,337693.2132330736,146337.86153077253,540655.5625820885
1629,486843.5260090524,1025185.4103974906,2.1057801031094088,498.77305155596696,,,0.0,335375.2774216421,144535.96011979802,545274.1728560504
1630,495387.4634810898,1025694.2539831984,2.070488919472529,508.84358570782933,,,0.0,333071.6154198158,142747.41616255464,549875.2224008279
1631,504080.3783985339,1026213.3711573312,2.0358129678001284,519.1171741327271,,,0.0,330782.22078543034,140972.20682231255,554458.9435495883
1632,512924.8232267689,1026742.9690571228,2.0017416248212854,529.5978997916682,,,0.0,328507.08733913844,139210.30928397845,559025.5724340059
1633,521923.39256044035,1027283.258984408,1.9682644495867185,540.2899272851646,,,0.0,326246.20916648296,137461.7007543746,563575.3490635505
1634,531078.7237617312,1027834.456488874,1.9353711803939875,551.1975044660503,,,0.0,323999.5806200897,135726.3584626478,568108.5174061365
1635,540393.4976062373,1028396.7814529588,1.903051731762897,562.3249640847789,,,0.0,321767.1963219463,134004.25966079763,572625.325470215
1636,549870.4389364512,1028970.4581784247,1.871296191460373,573.6767254659208,,,0.0,319549.05116578727,132295.38162435987,577126.0253882775
1637,559512.3173228666,1029555.7154746413,1.8400948175740268,585.2572962165577,,,0.0,317345.1403196167,130599.70165322679,581610.8735017978
1638,569321.9477327062,1030152.7867486086,1.80943803563368,597.0712739672745,,,0.0,315155.45922832366,128917.19707263993,586080.1304476449
1639,579302.1912062648,1030761.9100967573,1.7793164357801419,609.1233481487725,,,0.0,312980.0036164242,127247.84523431741,590534.0612460156
1640,589455.9555408711,1031383.3283985563,1.7497207699804862,621.4183017989853,,,0.0,310818.7694909372,125591.62351778072,594972.9353898384
1641,599786.195982458,1032017.289411964,1.7206419492891223,633.9610134076793,,,0.0,308671.75314436783,123948.50933182998,599397.0269357661
1642,610295.9159247151,1032664.0458707599,1.6920710411539888,646.7564587958623,,,0.0,306538.9511578681,122318.48011621009,603806.6145966817
1643,620988.1676158212,1033323.8555837896,1.663999266767129,659.8097130297683,,,0.0,304420.3604044855,120701.5133434951,608201.9818358091
1644,631866.0528727212,1033996.9815361624,1.6364179984589926,673.1259523727931,,,0.0,302315.97805259266,119097.58652111946,612583.4169624504
1645,642932.723802915,1034683.6919924367,1.609318757135792,686.710456274217,,,0.0,300225.8015694719,117506.67719366105,616951.2132293037
1646,654191.3835337334,1035384.2606018329,1.5826932097592252,700.5686093962286,,,0.0,298149.8287250096,115928.76294531762,621305.6689315058
1647,665645.2869490521,1036098.9665055106,1.5565331668679157,714.7059036777355,,,0.0,296088.0575956172,114363.82140261964,625647.0875072737
1648,677297.7414333927,1036828.0944459509,1.530830580139939,729.1279404403176,,,0.0,294040.4865682682,112811.83023736645,629975.7776403163
1649,689152.1076233656,1037571.9348784821,1.5055775399957632,743.8404325312003,,,0.0,292007.11434474215,111272.7671698136,634292.0533639264
1650,701211.8001663897,1038330.7840849917,1.4807662732409914,758.8492065095343,,,0.0,289987.93994601566,109746.60997212229,638596.2341668538
1651,713480.2884866148,1039104.9442898631,1.45638914074829,774.1602048714412,,,0.0,287982.96271688305,108233.33647203028,642888.6451009498
1652,725961.0975579836,1039894.7237781821,1.4324386351778637,789.779488318949,,,0.0,285992.1823307409,106732.92455687177,647169.6168905695
1653,738657.808684344,1040700.4370162531,1.4089073787358866,805.7132380710682,,,0.0,284015.59879457497,105245.35217779389,651439.4860438843
1654,751574.0602865153,1041522.4047744719,1.3857881209703038,821.9677582187578,,,0.0,282053.21245417313,103770.59735434169,655698.5949659571
1655,764713.5486962239,1042360.9542525951,1.3630737366033832,838.5494781231973,,,0.0,280105.0239995241,102308.63817931335,659947.2920737576
1656,778080.0289567916,1043216.4192074557,1.3407572234004577,855.4649548606249,,,0.0,278171.0344704789,100859.45282394695,664185.9319130299
1657,791677.3156304578,1044089.140083167,1.31883170007429,872.7208757112967,,,0.0,276251.24526261695,99423.0195434301,668414.8752771199
1658,805509.2836122217,1044979.4641438638,1.2972904042244717,890.3240606967593,,,0.0,274345.658133348,97999.31668276229,672634.4893277535
1659,819579.8689500628,1045887.7456090272,1.2761266903113178,908.2814651634544,,,0.0,272454.2752082809,96588.32268296805,676845.1477177782
1660,833893.0696713909,1046814.3457914413,1.2553340276637093,926.6001824140549,,,0.0,270577.09898783895,95190.01608769823,681047.230715904
1661,848452.9466155823,1047759.6332378311,1.234905998520329,945.2874463897897,,,0.0,268714.1323541483,93804.37555018609,685241.1253334967
1662,863263.6242724323,1048723.9838722313,1.214836296103762,964.3506344002672,,,0.0,266865.3785781933,92431.37984063833,689427.2254533997
1663,878329.2916263388,1049707.7811421365,1.1951187227269497,983.7972699052189,,,0.0,265030.84132725507,91071.00785401855,693605.931960863
1664,893654.203006045,1050711.4161674846,1.1757471879314567,1003.6350253480487,,,0.0,263210.52467265446,89723.23861824891,697777.6528765812
1665,909242.678939735,1051735.2878925255,1.1567157066570508,1023.8717250409536,,,0.0,261404.43309781386,88388.05130290764,701942.803491804
1666,925099.1070152626,1052779.8032406284,1.1380183974421016,1044.5153481028974,,,0.0,259612.57150659926,87065.42522831648,706101.8065057128
1667,941227.9427453042,1053845.3772720816,1.1196494806542856,1065.574031453114,,,0.0,257834.9452320141,85755.3398751899,710255.0921648776
1668,957633.7104371921,1054932.4333449404,1.1016032767511161,1087.0560728588607,,,0.0,256071.56004522683,84457.77489469227,714403.0984050214
1669,974321.0040671692,1056041.4032789783,1.083874204569827,1108.9699340378866,,,0.0,254322.4221649634,83172.71011909837,718546.2709949166
1670,991294.4881588154,1057172.727522798,1.066456779646119,1131.3242438198067,,,0.0,252587.53826723443,81900.12557291746,722685.0636826463
1671,1008558.8986653601,1058326.855324162,1.0493456125613094,1154.127801363822,,,0.0,250866.91549545582,80640.00148460332,726819.9383441028
1672,1026119.0438555784,1059504.2449035957,1.032535407317434,1177.389579433715,,,0.0,249160.56147095823,79392.31829883136,730951.365133806
1673,1043979.8052029767,1060705.3636313325,1.0160209597398333,1201.1187277368736,,,0.0,247468.48430388255,78157.05668936776,735079.8226380822
1674,1062146.1382779363,1061930.6882076492,0.9997971559067791,1225.3245763166342,,,0.0,245790.69260451008,76934.19757255571,739205.7980305833
1675,1080623.073642463,1063180.7048466636,0.9838589706057208,1250.0166390144732,,,0.0,244127.19549501053,75723.72212142588,743329.7872302273
1676,1099415.7177472028,1064455.9094636496,0.968201465815689,1275.2046169859823,,,0.0,242478.00262164453,74525.6117804683,747452.2950615367
1677,1118529.253830335,1065756.807865937,0.9528197892154523,1300.898402287392,,,0.0,240843.12416739244,73339.84828110343,751573.8354174411
1678,1137968.942817949,1067083.9159474582,0.9377091727170002,1327.1080815212335,,,0.0,239222.5708651064,72166.4136578233,755694.9314245286
1679,1157740.1242254963,1068437.7598870075,0.9228649310239375,1353.8439395492896,,,0.0,237616.3540111164,71005.29026509743,759816.1156107937
1680,1177848.217059887,1069818.8763502804,0.9082824602143843,1381.1164632728323,,,0.0,236024.4854793563,69856.46079499627,763937.9300759278
1681,1198298.7207217708,1071227.8126957582,0.8939572363479834,1408.9363454778213,,,0.0,234446.97773600597,68719.90829564063,768060.9266641116
1682,1219097.215907539,1072665.127184506,0.8798848140966151,1437.3144887478556,,,0.0,232883.8438546904,67595.61619039971,772185.667139416
1683,1240249.365510554,1074131.389193957,0.866060825398436,1466.262009450933,,,0.0,231335.097532209,66483.56829797618,776312.7233637718
1684,1261760.9155210855,1075627.1794357465,0.8524809781348561,1495.7902417895384,,,0.0,229800.75310488927,65383.74885332255,780442.6774775346
1685,1283637.69592442,1077153.0901776736,0.8391410548300818,1525.9107419271022,,,0.0,228280.8255654884,64296.14252945314,784576.122082732
1686,1305885.6215965925,1078709.7254698584,0.826036911372846,1556.635292184772,,,0.0,226775.33058072068,63220.73446019429,788713.6604289435
1687,1328510.6931971451,1080297.701375169,0.8131644757599685,1587.9759053105954,,,0.0,225284.28450946978,62157.51026387206,792855.9066018271
1688,1351518.998058308,1081917.646203994,0.8005197468613885,1619.9448288250715,,,0.0,223807.7044215863,61106.456067981664,797003.4857144261
1689,1374916.7110699853,1083570.200753433,0.7880987932063018,1652.554549438879,,,0.0,222345.60811742113,60067.55853488088,801157.0341011309
1690,1398710.0955598685,1085256.0185509825,0.7758977517900747,1685.8177975495346,,,0.0,220898.01414802854,59040.80488853944,805317.1995144145
1691,1422905.504168009,1086975.7661027957,0.7639128269015758,1719.747551813256,,,0.0,219464.94183610813,58026.182942373605,809484.641324314
1692,1447509.3797151374,1088730.1231465936,0.7521402889705974,1754.3570437978487,,,0.0,218046.41129769795,57023.681128172735,813660.0307207229
1693,1472528.2560639898,1090519.782909304,0.7405764734350296,1789.6597627103329,,,0.0,216642.44346461687,56033.288526241966,817844.050918445
1694,1497968.7589728755,1092345.452369513,0.7292177796274673,1825.6694602090865,,,0.0,215253.06010773257,55054.99489668825,822037.3973650922
1695,1523837.606940702,1094207.8525248088,0.7180606696809185,1862.4001552958507,,,0.0,213878.2838610277,54088.7907119608,826240.7779518203
1696,1550141.6120426212,1096107.718664098,0.7071016674533092,1899.8661392892245,,,0.0,212518.1382465399,53134.66719068117,830454.913226877
1697,1576887.680755449,1098045.8006449796,0.696337357470465,1938.081980881514,,,0.0,211172.64770016537,52192.61633276428,834680.5366120499
1698,1604082.8147719833,1100022.8631762618,0.6857643838872668,1977.062531282194,,,0.0,209841.837598341,51262.63095592366,838918.3946219971
1699,1631734.1118032876,1102039.6861057044,0.6753794494666787,2016.8229294426274,,,0.0,208525.73428572385,50344.70473355485,843169.2470864257
1700,1659848.766368005,1104097.0647130753,0.6651793145763534,2057.3786073708907,,,0.0,207224.3651037481,49438.83223409535,847433.8673752318
1701,1688434.070567721,1106195.8100086073,0.6551607962025184,2098.7452955320477,,,0.0,205937.75842026563,48545.00896184972,851713.042626492
1702,1717497.4148473544,1108336.749036944,0.6453207669808629,2140.9390283366665,,,0.0,204665.94366014126,47663.23139937423,856007.5739774286
1703,1747046.2887395313,1110520.7251866611,0.6356561542441361,2183.976149717113,,,0.0,203408.95133693638,46793.497051455895,860318.2767982689
1704,1777088.2815918638,1112748.5985054602,0.6261639390861845,2227.873318799073,,,0.0,202166.8130856731,45935.804490713046,864645.9809290741
1705,1807631.0832760013,1115021.246021117,0.6168411554421518,2272.647515656892,,,0.0,200939.56169673236,45090.15340490826,868991.5309194764
1706,1838682.4848773077,1117339.562068284,0.6076848891845741,2318.31604716694,,,0.0,199727.2311509005,44256.54464600171,873355.7862713819
1707,1870250.379363975,1119704.4586212335,0.598692277235103,2364.8965529494453,,,0.0,198529.85665562403,43434.98028099582,877739.6216846136
1708,1902342.7622343304,1122116.8656326407,0.5898605066916003,2412.4070114071947,,,0.0,197347.47468248007,42625.463644640215,882143.9273055204
1709,1934967.7321410717,1124577.7313784992,0.581186813970348,2460.865745858522,,,0.0,196180.12300592614,41827.99939406828,886569.6089785048
1710,1968133.491491136,1127088.0228092605,0.5726684839631148,2510.291430761339,,,0.0,195027.84074336104,41042.59356537573,891017.5885005238
1711,2001848.3470198303,1129648.725907301,0.5643028492088421,2560.7030980405398,,,0.0,193890.6683965539,40269.25363226789,895488.8038784793
1712,2036120.7103378526,1132260.8460508068,0.5560872890796986,2612.1201435057446,,,0.0,192768.64789441624,39507.98856676981,899984.2095896208
1713,2070959.0984497722,1134925.408384178,0.5480192289812641,2664.5623333712574,,,0.0,191661.82263725926,38758.80890213157,904504.7768447873
1714,2106372.134242489,1137643.4581950502,0.5400961395666104,2718.0498108721804,,,0.0,190570.23754250474,38021.72679793307,909051.4938546123
1715,2142368.546942166,1140416.0612980297,0.5323155359640442,2772.603102979483,,,0.0,189493.93909192813,37296.75610749281,913625.3660986087
1716,2178957.172538084,1143244.3044252472,0.5246749770182854,2828.2431272175163,,,0.0,188432.97538045928,36583.91244765498,918227.416597133
1717,2216146.954171805,1146129.2956238245,0.5171720645448549,2884.9911985772196,,,0.0,187387.3961666157,35883.213270999506,922858.6861862092
1718,2253946.942490015,1149072.1646603602,0.509804442597455,2942.8690365357324,,,0.0,186357.25292457987,35194.67794055334,927520.233795227
1719,2292366.2959593595,1152074.0634325328,0.5025697967481186,3001.89877217263,,,0.0,185342.59889803373,34518.32780711436,932213.1367273848
1720,2331414.281141526,1155136.1663879252,0.49546585337992266,3062.102955392329,,,0.0,184343.4891557104,33854.18628920794,936938.4909430068
1721,2371100.272926818,1158259.670950169,0.4884903789920476,3123.5045622438192,,,0.0,183359.98064880606,33202.278955800524,941697.4113455624
1722,2411433.7547243894,1161445.7979525176,0.4816411795169812,3186.1270023486577,,,0.0,182392.132270239,32562.633611847512,946491.032070431
1723,2452424.3186072675,1164695.7920789453,0.47491609964966275,3249.994126427686,,,0.0,181440.0049158521,31935.280386718856,951320.5067763744
1724,2494081.6654102616,1168010.9223128795,0.46831302218836873,3315.130233934149,,,0.0,180503.66154762285,31320.251825653046,956187.0089396036
1725,2536415.6047788044,1171392.4823936666,0.46182986738713955,3381.560080787167,,,0.0,179583.16725886762,30717.582984261822,961091.7321505372
1726,2579436.0551667036,1174841.7912808782,0.4554645923195606,3449.308887211606,,,0.0,178678.58934162278,30127.311526215417,966035.8904130401
1727,2623153.0437807683,1178360.1936265593,0.44921519025370354,3518.4023456810974,,,0.0,177789.99735611092,29549.477824224607,971020.7184462239
1728,2667576.70647022,1181949.0602555207,0.44307969003804004,3588.866628961405,,,0.0,176917.4632025213,28984.125064312546,976047.471988687
1729,2712717.2875587256,1185609.7886537842,0.4370561554981493,3660.7283982634544,,,0.0,176061.06119505293,28431.29935361419,981117.428105117
1730,2758585.13961688,1189343.803465278,0.4311426848440347,3734.014811493689,,,0.0,175220.86813829417,27891.04983169728,986231.8854952864
1731,2805190.723172913,1193152.5569968894,0.4253374100878713,3808.7535316115245,,,0.0,174396.96340607834,27363.428785538767,991392.1648052722
1732,2852544.6063593095,1197037.5297319754,0.4196384964720146,3884.9727350859903,,,0.0,173589.42902282803,26848.49176828889,996599.6089408584
1733,2900657.4644930637,1201000.2308524353,0.4140441419070932,3962.7011204599403,,,0.0,172798.3497474695,26346.29772188364,1001855.5833830822
1734,2949540.07958716,1205042.1987694432,0.40855257642001935,4041.96791700786,,,0.0,172023.81316000558,25856.909103649414,1007161.4765057883
1735,2999203.3397908863,1209165.001662948,0.4031620616117528,4122.802893504733,,,0.0,171265.90975079208,25380.39201701605,1012518.6998951398
1736,3049658.2387565305,1213370.238030032,0.3978708901246496,4205.236367084086,,,0.0,170524.73301264696,24916.816346413165,1017928.6886709719
1737,3100915.874929947,1217659.537242236,0.3926773851192414,4289.29921220406,,,0.0,169800.37953583206,24466.255896528248,1023392.9018098757
1738,3152987.4507624563,1222034.560111945,0.3875798997602836,4375.022869708948,,,0.0,169092.94910597644,24028.788535985714,1028912.8224699829
1739,3205884.271841513,1226496.9994679287,0.3825768167119172,4462.439355983632,,,0.0,168402.54480509288,23604.496345632706,1034489.9583172031
1740,3259617.745937501,1231048.580740139,0.3776665476417929,4551.581272210227,,,0.0,167729.27311566164,23193.465771497584,1040125.8418529797
1741,3314199.381964,1235691.062553853,0.37284753273400845,4642.481813714141,,,0.0,167073.24402801343,22795.78778261564,1045822.030743224
1742,3369640.788848851,1240426.2373332595,0.3681182402107076,4735.174779406516,,,0.0,166434.57115097027,22411.558033791418,1051580.108148498
1743,3425953.674313255,1245255.9319145712,0.3634771658621996,4829.694581311662,,,0.0,165813.37182589842,22040.87703347776,1057401.683055195
1744,3483149.8435561615,1250182.0081687619,0.358922832585455,4926.076254190644,,,0.0,165209.76724427193,21683.85031693019,1063288.3906075596
1745,3541241.1978411456,1255206.363634007,0.35445378993083587,5024.3554652452,,,0.0,164623.88256880487,21340.588624677806,1069241.8924405244
1746,3600239.732982941,1260330.932157919,0.3500686136569259,5124.568523911992,,,0.0,164055.84705832734,21011.208086602757,1075263.877012989
1747,3660157.537730773,1265557.6845496492,0.34576590529331985,5226.752391730202,,,0.0,163505.7941963948,20695.830411666382,1081356.059941588
1748,3721006.792045615,1270888.6292419482,0.3415442917112441,5330.944692299003,,,0.0,162973.86182382138,20394.583083471807,1087520.184334655
1749,3782799.7652684585,1276325.812963252,0.3374024247018725,5437.183721303707,,,0.0,162460.19227523895,20107.59956182646,1093758.0211261865
1750,3845548.814176656,1281871.3214198675,0.3333389805622114,5545.508456615498,,,0.0,161964.93251971458,19835.019490473445,1100071.3694096794
1751,3909266.3809254314,1287527.2799883331,0.32935265968842464,5655.958568465663,,,0.0,161488.2343056409,19576.98891111047,1106462.0567715818
1752,3973964.9908715487,1293295.8544180128,0.32544218617647513,5768.574429679662,,,0.0,161030.2543099421,19333.660483927237,1112931.9396241435
1753,4039657.25027619,1299179.251543994,0.32160630742996066,5883.397125981282,,,0.0,160591.15429171862,19105.193714770492,1119482.903537505
1754,4106355.8438840797,1305179.720010338,0.3178437937750196,6000.468466343824,,,0.0,160171.10125045947,18891.75518914619,1126116.8635707323
