,Population,Stock,Stock per capita,Stock change,Inflow,Outflow,Stock AB,Stock MFH,Stock SFH,Stock TH
1909,31646030.332181398,6807872.660491856,0.21512564416551203,97942.09177799895,,,20944.176331085942,859408.2691629356,889640.8630210586,5037879.351976776
1910,31907774.522805907,6907190.385732895,0.21647358642314646,99317.72524103895,,,23002.589499807847,878332.0467586596,914578.8086564844,5091276.940817943
1911,32169210.19261426,7007892.615713994,0.21784472089162257,100702.22998109926,,,25127.414930027484,897699.0653407251,940134.7426262314,5144931.39281701
1912,32430297.577923175,7109987.908387712,0.21923905851631206,102095.29267371818,,,27320.222104379292,917517.8641062459,966320.8804999981,5198828.941677089
1913,32690997.128362633,7213484.4943191195,0.22065660664907394,103496.58593140729,,,29582.601100407453,937797.0700458455,993149.5580622455,5252955.265110621
1914,32951269.530595984,7318390.262479879,0.2220973688338348,104905.76816075947,,,31916.16223770275,958545.3954969959,1020633.2274932651,5307295.477251915
1915,33211075.73173331,7424712.745913316,0.2235613445914061,106322.4834334366,,,34322.535694464554,979771.6355390713,1048784.4533169784,5361834.121362802
1916,33470376.962409087,7532459.107285127,0.22504852920374654,107746.36137181148,,,36803.371092713736,1001484.6652274048,1077615.9081124167,5416555.162852592
1917,33729134.75949548,7641636.124335253,0.2265589134978912,109177.01705012564,,,39360.337051687005,1023693.4366642894,1107140.3679856926,5471441.982633584
1918,33987310.98842373,7752250.175247262,0.22809248362977944,110614.05091200955,,,41995.12070874681,1046406.9759045762,1137370.7078002207,5526477.370833718
1919,34244867.86508677,7864307.223952455,0.22964922086822392,112057.04870519321,,,44709.42720730113,1069634.379694286,1168319.896161973,5581643.520888895
1920,34501767.9772972,7977812.805386695,0.2312291013792755,113505.58143423963,,,47504.97915125001,1093384.8120404792,1200000.9901588683,5636922.024036098
1921,34757974.305775575,8092772.010718863,0.23283209601124896,114959.20533216838,,,50383.516025481666,1117667.5006110943,1232427.129851572,5692293.864230716
1922,35013450.24464518,8209189.472570635,0.2344581700806854,116417.46185177192,,,53346.79358197143,1142491.7329636007,1265611.5325153477,5747739.413509716
1923,35268159.621410385,8327069.350248075,0.23610728315953655,117879.87767743971,,,56396.58319121839,1167866.8526018104,1299567.4866315082,5803238.427823538
1924,35522066.716396704,8446415.31500641,0.23777938886386957,119345.96475833561,,,59534.67115856126,1193802.2548598186,1334308.345628473,5858770.043359558
1925,35775136.281631954,8567230.535370091,0.23947443464439766,120815.22036368027,,,62762.85800522907,1220307.3826134638,1369847.5213722894,5914312.773379109
1926,36027333.55914902,8689517.662531039,0.2411923615791534,122287.12716094777,,,66082.95771389082,1247391.7218191042,1406198.4774073039,5969844.50559074
1927,36278624.298691794,8813278.81584874,0.2429331041686315,123761.15331770107,,,69496.79693850063,1275064.796880005,1443374.7219479228,6025342.500082311
1928,36528974.774807446,8938515.568476543,0.24469659013373338,125236.75262780301,,,73006.21417845145,1303336.1658413168,1481389.8006231051,6080783.387833669
1929,36778351.803308815,9065228.93313928,0.24648274021686079,126713.36466273665,,,76613.05891695015,1332215.4154146574,1520257.288975702,6136143.169831971
1930,37026722.75709267,9193419.348087901,0.24829146798650584,128190.41494862176,,,80319.19072365144,1361712.1558337726,1559990.7847193212,6191397.216811156
1931,37274055.58130032,9323086.663257565,0.2501226796456992,129667.3151696641,,,84126.4783217689,1391836.0155433568,1600603.8997558076,6246520.269636632
1932,37520318.807808615,9454230.12665609,0.25197627384468024,131143.4633985255,,,88036.79861977561,1422596.635723075,1642110.2519572321,6301486.440356008
1933,37765481.56904059,9586848.371010331,0.25385214149816226,132618.2443542406,,,92052.03570794531,1454003.6646495194,1684523.456717207,6356269.213935659
1934,38009513.61108632,9720939.400698481,0.2557501656075692,134091.0296881497,,,96174.07982022653,1486066.7518993132,1727857.1182757057,6410841.450703235
1935,38252385.30612589,9856500.578996766,0.25767022108862603,135561.17829828523,,,100404.82626170132,1518795.5423968837,1772124.8208241411,6465175.389514039
1936,38494067.66414763,9993528.6156694,0.2596121746046888,137028.03667263314,,,104746.17430229047,1552199.6703108097,1817340.119395945,6519242.651660355
1937,38734532.34395603,10132019.554931011,0.26157588440620394,138490.93926161155,,,109200.02603724184,1586288.752802972,1863516.5305505977,6573014.245540199
1938,38973751.663465105,10271968.763811005,0.26356120017668677,139949.20887999423,,,113768.28521511104,1621072.3836359312,1910667.5228580327,6626460.57210193
1939,39211698.60927427,10413370.920949565,0.26556796288561235,141402.15713855997,,,118452.8560340277,1656560.1266431557,1958806.5071920808,6679551.4310803
1940,39448346.84552493,10556220.00585511,0.26759600464861105,142849.0849055443,,,123255.64190707434,1692761.5090684122,2007946.8268417707,6732256.028037853
1941,39683670.72203726,10700509.288653107,0.2696451485953608,144289.28279799782,,,128178.54419780915,1729686.0147802243,2058101.7474501387,6784542.982224936
1942,39917645.28172796,10846231.320356157,0.27171520874556565,145722.03170304932,,,133223.4609269548,1767343.0773682627,2109284.446790948,6836380.33526999
1943,40150246.2673108,10993377.923685106,0.2738059898934071,147146.60332894884,,,138392.28545139704,1805742.0731287217,2161508.004394486,6887735.560710501
1944,40381450.12728304,11141940.184470858,0.2759172875008517,148562.2607857529,,,143686.90511673127,1844892.3139463558,2214785.391033169,6938575.574374603
1945,40611234.02120189,11291908.443666276,0.2780488876001924,149968.25919541717,,,149109.1998847751,1884803.0400814523,2269129.458080644,6988866.745619405
1946,40839575.824256346,11443272.289997177,0.28020056670619325,151363.8463309016,,,154661.0409373594,1925483.412869641,2324552.9267562283,7038574.909433949
1947,41066454.13114059,11596020.55328106,0.28237209173820116,152748.2632838823,,,160344.2892580042,1966942.5073441342,2381068.377268969,7087665.379409952
1948,41291848.25923648,11750141.298441665,0.28456321995257994,154120.74516060576,,,166160.79419312874,2009189.3047896994,2438688.23787484,7136102.961583996
1949,41515738.25111338,11905621.82024681,0.286773698885808,155480.52180514485,,,172112.39199436843,2052232.6852376638,2497424.77386278,7183851.969151997
1950,41738104.876354665,12062448.638796302,0.2890032663085736,156826.81854949147,,,178200.90434400266,2096081.4199132186,2557290.076484299,7230876.238054781
1951,41958929.63272103,12220607.495785858,0.2912516501911861,158158.85698955692,,,184428.13686518208,2140744.163644123,2618296.0518426304,7277139.143433923
1952,42178194.74666178,12380083.35157212,0.2935185686806083,159475.85578626208,,,190795.8776190637,2186229.4472436896,2680454.409758633,7322603.616950734
1953,42395883.17318589,12540860.383062799,0.29580373008939964,160777.03149067797,,,197305.8955908628,2232545.669877447,2743776.652629657,7367232.164964831
1954,42611978.59510546,12702921.982454924,0.29810683289684226,162061.59939212538,,,203959.9391669922,2279701.0914272214,2808274.0642991466,7410986.887561563
1955,42826465.42166513,12866250.756842965,0.3004275657625054,163328.77438804135,,,210759.7346053936,2327703.824862922,2873957.6989553096,7453829.49841934
1956,43039328.7865712,13030828.52871733,0.3027656075524837,164577.77187436447,,,217706.9845015241,2376561.828635298,2940838.3700766806,7495721.345503826
1957,43250554.545435525,13196636.337372288,0.3051206273785223,165807.80865495838,,,224803.3662522495,2426282.8991022427,3008926.639443558,7536623.432574239
1958,43460129.2726492,13363654.441240998,0.30749228465022443,167018.10386870988,,,232050.53051996746,2476874.6630013264,3078232.806234223,7576496.441485481
1959,43668040.25770191,13531862.32117368,0.3098802291405099,168207.8799326811,,,239450.0996997306,2528344.5699814144,3148766.896225829,7615300.755266705
1960,43874275.500963405,13701238.684673311,0.31228410106447124,169376.3634996321,,,247003.66639151558,2580699.885207398,3220538.6511188284,7652996.481955569
1961,44078823.70894371,13871761.47110157,0.31470353117174843,170522.7864282597,,,254712.79188061232,2633947.682050343,3293557.5180050484,7689543.479165568
1962,44281674.28904933,14043407.857865812,0.3171381408525171,171646.38676424138,,,262579.0046284139,2688094.8348777695,3367832.638999512,7724901.379360118
1963,44482817.34385289,14216154.267596083,0.31958754225715924,172746.4097302705,,,270603.7987764996,2743148.0119567625,3443372.8410558333,7759029.6158069875
1964,44682243.6648943,14389976.376319114,0.3220513384296535,173822.10872303136,,,278788.6326665953,2799113.6684842356,3520186.6259852215,7791887.449183063
1965,44879944.726031065,14564849.12263428,0.32452912345470075,174872.74631516635,,,287134.9273791596,2855998.039757548,3598282.1606993056,7823433.994798267
1966,45075912.67635662,14740746.71789431,0.32702048261856226,175897.59526002966,,,295644.0652932571,2913807.1344996076,3677667.267696535,7853628.25040491
1967,45270140.33270475,14917642.657391539,0.32952499258356627,176895.9394972287,,,304317.3886705893,2972546.7283517323,3758349.4158123224,7882429.124556896
1968,45462621.17175898,15095509.73254807,0.3320422215762007,177867.07515653037,,,313156.19826621894,3032222.357547801,3840335.7112520887,7909795.46548196
1969,45653349.32178558,15274320.044106185,0.33457172958868425,178810.31155811623,,,322161.7519689314,3092839.3127832506,3923632.8889269815,7935686.0904270215
1970,45842319.5540089,15454045.016312882,0.33711306859387374,179724.97220669687,,,331335.26347380236,3154402.633292174,4008247.3041113555,7960059.815435551
1971,46029527.27364802,15634655.412090236,0.33966578277333515,180610.39577735402,,,340677.90098965116,3216917.101144647,4094184.9244404696,7982875.485515469
1972,46214968.510633305,15816121.349180803,0.3422294087583717,181465.93709056638,,,350190.785984189,3280387.235778539,4181451.3222668394,8004092.0051512355
1973,46398639.910021625,15998412.31725513,0.34480347588377563,182290.96807432733,,,359874.9919692903,3344817.2887761435,4270051.66739281,8023668.3691168865
1974,46580538.722129025,16181497.195965845,0.34738750645403116,183084.8787107151,,,369731.54332904547,3410211.2388997152,4359990.720196904,8041563.693540181
1975,46760662.792399086,16365344.273930635,0.3499810160216722,183847.07796479017,,,379761.4141932061,3476572.7873956654,4451272.825170694,8057737.2471710695
1976,46939010.55102556,16549921.268623991,0.35258351367746066,184576.99469335563,,,389965.52735825884,3543905.3535804944,4543901.904880729,8072148.482804509
1977,47115581.00234732,16735195.3471553,0.35519450235202543,185274.07853130996,,,400344.75325865706,3612212.0707171583,4637881.454373278,8084757.068806208
1978,47290373.71403355,16921133.14790853,0.35781347912856815,185937.80075323023,,,410899.90899054206,3681495.782193667,4733214.536033373,8095522.920690949
1979,47463388.806076996,17107700.803016614,0.36043993556621523,186567.65510808304,,,421631.7573899594,3751759.0380131896,4829903.7749142675,8104406.232699198
1980,47634626.9396126,17294863.96164121,0.3630733580335639,187163.1586245969,,,432541.0061679601,3823004.091603976,4927951.354548115,8111367.50932116
1981,47804089.30557869,17482587.81402664,0.3657132280519449,187723.8523854278,,,443628.3071043248,3895232.896958679,5027359.01325114,8116367.596712495
1982,47971777.61323766,17670837.11629448,0.3683590226478968,188249.302267842,,,454894.2553020439,3968447.106110336,5128128.04093236,8119367.713949741
1983,48137694.078572474,17859576.215943385,0.37101021471431916,188739.09964890406,,,466339.3885041488,4042648.066951889,5230259.276417337,8120329.48407001
1984,48301841.41257528,18048769.078016732,0.37366627337975095,189192.86207334697,,,477964.18647470314,4117836.821406295,5333753.105294828,8119214.964840905
1985,48464222.8094439,18238379.311898854,0.3763266643851939,189610.23388212174,,,489769.07044535107,4194014.1039523617,5438609.458293181,8115986.67920796
1986,48624841.934701465,18428370.198698852,0.3789908504678822,189990.88679999858,,,501754.40262890025,4271180.34051185,5544827.810194079,8110607.645364024
1987,48783702.91325441,18618704.719179384,0.38165829175137767,190334.5204805322,,,513920.4858012547,4349335.647701368,5652407.179289058,8103041.406387704
1988,48940810.31740329,18809345.582186088,0.38432844614134865,190640.86300670356,,,526267.5629525158,4428479.832452725,5761346.127380767,8093252.059400081
1989,49096169.15482046,19000255.253532253,0.3870007697263837,190909.67134616524,,,538795.817008648,4508612.392004275,5871642.760334885,8081204.284184447
1990,49249784.85650867,19191395.985291593,0.38967471718316204,191140.73175933957,,,551505.3706241008,4589732.514265252,5983294.729181495,8066863.371220745
1991,49401663.264753625,19382729.84545118,0.39234974218530183,191333.86015958712,,,564396.2860462982,4671839.07855339,6096299.2317682095,8050195.249083282
1992,49551810.62108333,19574218.747875333,0.3950252978151899,191488.90242415294,,,577468.565052354,4754930.656706414,6210653.014963528,8031166.511153037
1993,49700233.554246806,19765824.48253048,0.3977008369780894,191605.73465514556,,,590722.1489583463,4839005.51456578,6326352.377408098,8009744.441598252
1994,49846939.068224,19957508.745920155,0.4003758128178125,191684.2633896768,,,604156.9187014188,4924061.613832728,6443393.172810479,7985897.0405755285
1995,49991934.5302783,20149233.1716788,0.4030496791332438,191724.42575864494,,,617772.6949945419,5010096.614292024,6561770.813783803,7959593.048608432
1996,50135227.659062766,20340959.361272417,0.4057218907949938,191726.18959361687,,,631569.2385538139,5097107.876401324,6681480.27621564,7930801.970101639
1997,50276826.51279063,20532648.914754048,0.40839190416146215,191689.55348163098,,,645546.2503981476,5185092.464241869,6802516.104166405,7899494.095947627
1998,50416739.47748,20724263.461521547,0.41105917749359017,191614.5467674993,,,659703.3722204899,5274047.14882509,6924872.415285419,7865640.525190549
1999,50554975.25528267,20915764.691025518,0.4137231713675887,191501.2295039706,,,674040.1868302404,5363968.411750056,7048542.906737202,7829213.185708022
2000,50691542.85290575,21107114.383375064,0.4163833490849284,191349.69234954566,,,688556.2186659427,5454852.449203746,7173520.861626599,7790184.853878775
2001,50826451.57013536,21298274.43978953,0.41903917707888905,191160.05641446635,,,703250.9343770362,5546695.176298762,7299799.155910751,7748529.173202981
2002,50959710.988470145,21489206.912844818,0.4216901253169753,190932.4730552882,,,718123.743474046,5639492.231738474,7427370.265786196,7704220.671846101
2003,51091330.959872685,21679874.03646331,0.4243356676985135,190667.123618491,,,733173.9990453322,5733238.982802059,7556226.27553521,7657234.779080708
2004,51221321.595646106,21870238.255597454,0.4269752824467625,190364.21913414448,,,748400.9985394013,5827930.530639371,7686358.885819622,7607547.840599059
2005,51349693.25544271,22060262.25555765,0.42960845249488255,190023.99996019527,,,763803.9846109885,5923561.715865308,7817759.422402567,7555137.132678784
2006,51476456.53641122,22249908.990936343,0.4322346658651252,189646.7353786938,,,779382.1460293375,6020127.124443175,7950418.845285726,7499980.875178103
2007,51601622.26248859,22439141.714081235,0.4348534160406271,189232.7231448926,,,795134.6186465655,6117621.093845225,8084327.75824001,7442058.243349434
2008,51725201.473842114,22627924.003071904,0.4374642023292078,188782.28899066895,,,811060.4864245275,6216037.719479306,8219476.418715317,7381349.3784527555
2009,51847205.41646702,22816219.789155465,0.44006653021859654,188295.78608356044,,,827158.7825178377,6315370.861367621,8355854.748107935,7317835.3971620705
2010,51967645.53194431,23003993.38359853,0.4426599117225363,187773.59444306418,,,843428.4904107176,6415614.151066111,8493452.342366511,7251498.399755188
2011,52086533.44736348,23191209.503914263,0.4452438657172367,187216.1203157343,,,859868.5451058953,6516760.998809908,8632258.48291661,7182321.477081849
2012,52203880.96541392,23377833.299425118,0.4478179182676741,186623.79551085457,,,876477.8343624081,6618804.600871668,8772262.147882517,7110288.716308523
2013,52319700.05464889,23563830.376123726,0.45038160294326746,185997.0766986087,,,893255.1999805523,6721737.947118624,8913452.023584709,7035385.20543984
2014,52434002.83992534,23749166.820796285,0.4529344611224822,185336.44467255846,,,910199.4391308768,6825553.828753421,9055816.516292607,6957597.036619381
2015,52546801.593022496,23933809.22437479,0.4554760422859472,184642.40357850492,,,927309.3057247975,6930244.84622457,9199343.764208289,6876911.308217133
2016,52658108.723441906,24117724.704486623,0.45800590429770016,183915.48011183366,,,944583.5118241365,7035803.417290414,9344021.64966102,6793316.125711055
2017,52767936.76939119,24300880.927172095,0.4605236136742071,183156.22268547118,,,962020.7290868189,7142221.785223897,9489837.811487906,6706800.601373473
2018,52876298.38895363,24483246.127742723,0.4630287458408304,182365.20057062805,,,979619.5902456953,7249492.027139525,9636779.65758022,6617354.852777284
2019,52983206.351445094,24664789.13075537,0.4655208853754591,181543.003012646,,,997378.6906181006,7357606.062430392,9784834.37757013,6524970.000136743
2020,53088673.52895975,24845479.36907958,0.46799962623903996,180690.23832421005,,,1015296.5896427477,7466555.661297305,9933988.955636922,6429638.162502605
2021,53192712.88810585,25025286.90203776,0.4704645719927839,179807.5329581797,,,1033371.8124414352,7576332.453356806,10084230.18340917,6331352.452830346
2022,53295337.48193194,25204182.432600316,0.47291533600185903,178895.53056255728,,,1051602.851402533,7686927.936310944,10235544.672939802,6230106.971947039
2023,53396560.44204472,25382137.323620025,0.47535154162540405,177954.8910197094,,,1069988.1677832254,7798333.484664891,10387918.869732853,6125896.801439056
2024,53496394.97091824,25559123.613092408,0.4777728223927403,176986.28947238252,,,1088526.1933278136,7910540.358476621,10541339.065797849,6018717.9954901235
2025,53594854.33439486,25735114.028431263,0.4801788221656865,175990.41533885524,,,1107215.3318990467,8023539.712123686,10695791.412711957,5908567.571696572
2026,53691951.854377784,25910081.999750618,0.4825691952869103,174967.97131935507,,,1126053.961119489,8137322.6030736035,10851261.93466677,5795443.500890756
2027,53787700.90171463,26084001.67214701,0.4849436067142909,173919.67239639163,,,1145040.4340204236,8251880.000640969,11007736.541478539,5679344.696007077
2028,53882114.88927158,26256847.91697801,0.4873017321412896,172846.24483099952,,,1164173.0806950778,8367202.794720181,11165201.041542673,5560271.000020076
2029,53975207.26519732,26428596.34213534,0.48964325810335957,171748.42515733093,,,1183450.2099537507,8483281.804477178,11323641.154711554,5438223.172992858
2030,54066991.50637564,26599223.301313,0.49196788207045683,170626.9591776617,,,1202870.1109777638,8600107.786988594,11483042.525073923,5313202.8782727225
2031,54157481.11206585,26768705.902273174,0.49427531252573936,169482.6009601727,,,1222431.0549699462,8717671.445814433,11643390.733621044,5185212.667867753
2032,54246689.5977293,26937022.014114507,0.4965652690305743,168316.11184133217,,,1242131.296798696,8835963.439491505,11804671.310777234,5054255.967047072
2033,54334630.489040844,27104150.2735497,0.4988374822759959,167128.25943519175,,,1261969.076633488,8954974.389935922,11966869.748779437,4920337.058200854
2034,54421317.31608342,27270070.090201158,0.5010916941207869,165919.81665145978,,,1281942.6215688428,9074694.890742078,12129971.513888426,4783461.06400181
2035,54506763.607724115,27434761.65092529,0.5033276576163757,164691.56072413176,,,1302050.1472348443,9195115.515367465,12293962.058413386,4643633.929909594
2036,54590982.88616968,27598205.923178066,0.5055451370187716,163444.27225277573,,,1322289.859391774,9316226.825192504,12458826.832538303,4500862.406055484
2037,54673988.66169961,27760384.65743603,0.5077439077877781,162178.73425796628,,,1342659.9555063217,9438019.377444461,12624551.295930883,4355154.028554366
2038,54755794.42757449,27921280.388688672,0.5099237565737478,160895.7312526405,,,1363158.6263079424,9560483.732975911,12791120.929124234,4206517.100280585
2039,54836413.655117616,28080876.437019687,0.5120844811921619,159596.0483310148,,,1383784.0573224414,9683610.463889558,12958521.244653873,4054960.6711538145
2040,54915859.78896719,28239156.907296054,0.5142258905863367,158280.47027636692,,,1404534.4303816906,9807390.16099872,13126737.79794263,3900494.517973013
2041,54994146.24249709,28396106.687985297,0.5163478047785751,156949.78068924323,,,1425407.92510719,9931813.441118013,13295756.197918028,3743129.123842069
2042,55071286.393403314,28551711.449122585,0.5184500548100986,155604.76113728806,,,1446402.720365651,10056870.95417325,13465562.117352648,3582875.6572310375
2043,55147293.57945386,28705957.63945056,0.5205324826701104,154246.1903279759,,,1467516.9956954243,10182553.390127208,13636141.302920248,3419745.950707682
2044,55222181.09439907,28858832.48275581,0.5225949412143525,152874.84330524877,,,1488748.9327018,10308851.485712338,13807479.584953608,3253752.4793880633
2045,55295962.18404,29010323.973426994,0.5246372940735301,151491.4906711839,,,1510096.7164198875,10435756.030965477,13979562.886901205,3084908.339140425
2046,55368650.042451926,29160420.871260468,0.5266594155519913,150096.89783347398,,,1531558.5366441798,10563257.875560226,14152377.234473584,2913227.2245824775
2047,55440257.80836021,29309112.695540145,0.5286611905170546,148691.82427967712,,,1553132.5892227136,10691347.934928894,14325908.764470909,2738723.406917629
2048,55510798.561665595,29456389.718418986,0.5306425142793901,147277.02287884057,,,1574817.0773156302,10820017.19617554,14500143.73329042,2561411.711637394
2049,55580285.320116244,29602242.957630135,0.5326032924648582,145853.2392111495,,,1596610.212616618,10949256.72377059,14675068.525105452,2381307.4961374733
2050,55648731.03612335,29746664.16855632,0.5345434408782264,144421.2109261863,,,1618510.2165364726,11079057.665028004,14850669.659713631,2198426.6272782134
